transaction_id,customer_id,client_canvas_hash,app_set_id,vpa_handle_hash,delivery_pincode,address_quality_score,payment_method,cart_value_inr,category_volatility,checkout_velocity_seconds,is_discount_applied,customer_order_history_count,ring_id,is_rto,is_fraud_ring
pay_465736878724,USR_626012,bb6d998127a0e087,640a43469a20e946,437bf408195207be,854240,4.9,UPI,4668.7,Low (Groceries),132.4,0,1,,0,0
pay_242091647127,USR_635388,f34e8d4e64154e5d,2748ed8d17b05ef9,88ee362fd65a6bef,865094,2.6,UPI,1921.38,High (Apparel),115.3,1,8,,0,0
pay_362712762611,USR_646281,535ca7340bbeae90,c94cb865682f4640,,620533,4.1,COD,2980.71,Low (Groceries),92.1,0,5,,0,0
pay_124218099803,USR_839879,dc1bbe3fd782bd5a,05b6e63151458e32,7f59f1e263116e3b,524529,4.1,UPI,4924.55,Medium (Electronics),85.4,0,7,,0,0
pay_922843331640,USR_283058,78bf6ea753ca145e,c3ec900eb9317a7c,,222807,3.8,COD,714.26,High (Apparel),236.2,0,3,,1,0
pay_406750010280,USR_85012,5b6c782aab983ecb,17f4ac1590135038,,622284,3.7,COD,2537.34,High (Apparel),258.8,0,2,,0,0
pay_483603033421,USR_983356,6d2b317bc4ebe201,61faf63b9134ece9,,891490,3.9,COD,4976.71,Medium (Electronics),194.2,0,3,,0,0
pay_679682534889,USR_49669,0976fe02c6b0e9a7,df0712a64ebd9bc8,,776463,3.3,COD,4796.84,Low (Groceries),51.5,0,2,,0,0
pay_360566364272,USR_960031,fe3f9dcea2415e83,997640d7010699f4,,842740,3.3,CARD,4249.62,High (Apparel),159.5,0,8,,0,0
pay_230797924931,USR_959852,91ed8d800a852646,71ca1eb13167897b,,902157,4.9,COD,3075.04,Low (Groceries),144.5,0,3,,0,0
pay_968914586119,USR_874186,4167c32ad24a3755,525bab050bb6625a,,913156,3.6,COD,3596.15,High (Apparel),236.0,0,5,,1,0
pay_636212162131,USR_330852,d0b9d685a82176f5,8935134f96bf4614,,196767,2.8,COD,2852.49,Low (Groceries),32.3,0,1,,0,0
pay_753895503439,USR_461215,55033620e78493f5,d165cf24f5ff7ec6,ad68d0cf0204efc8,760663,2.5,UPI,1075.64,Medium (Electronics),280.0,0,2,,0,0
pay_269540318077,USR_649871,61dad1e549ab3fdd,1a6d718a01f21dfe,b96231fe00c45b1b,397524,2.9,UPI,4460.52,Medium (Electronics),217.9,0,5,,0,0
pay_943334426710,USR_506138,5184e75a4eab48f8,22a37b11ab432015,1a0bb0d60c7960ca,138712,3.9,UPI,4334.9,Low (Groceries),59.5,0,2,,0,0
pay_166765139065,USR_775999,17c117ebbd8da678,154c8991935424ed,,650946,3.2,CARD,3497.88,Medium (Electronics),175.9,0,4,,0,0
pay_931057844700,USR_351767,191b34b85d43ff6d,52bc4ae7b2aa58b4,9e9522d95766993d,034199,3.6,UPI,3762.56,High (Apparel),137.5,0,2,,0,0
pay_892443843735,USR_19746,b3a0b87fb0745cca,27e1e46a61d86f7c,5368bbc93358d798,269266,3.0,UPI,1366.36,Low (Groceries),171.9,0,6,,0,0
pay_498957767917,USR_841603,272cbdeb8215904f,5790c644b5ddfeab,233b1f9a581cb1e4,213461,3.2,UPI,701.1,Low (Groceries),127.5,1,4,,0,0
pay_447500676903,USR_574963,1cfaeae395a330cc,bf77a059597597ac,,948072,4.8,CARD,2302.01,Low (Groceries),64.0,0,4,,1,0
pay_733510985457,USR_158713,c24ff875f1f7fdab,e2d9b43dc8ee82e1,,352878,4.6,COD,226.57,Medium (Electronics),57.4,0,5,,0,0
pay_387482417834,USR_428596,8c8a995750faca8b,732498e48b003b7a,9f1677b4b1f38228,871918,3.9,UPI,4007.11,High (Apparel),197.2,0,1,,0,0
pay_406145767139,USR_283996,3783f43bcae73f9a,5021a738a574b5ea,,755612,4.5,COD,944.4,Medium (Electronics),93.8,1,4,,1,0
pay_250879094898,USR_136301,1aa41ae107358b6f,56f97a115a8748a0,,542034,4.4,COD,1006.89,Medium (Electronics),287.6,0,6,,0,0
pay_716819196620,USR_56001,400e173278b4185c,33ef85891bdc0680,,537693,3.5,CARD,3014.29,Medium (Electronics),283.1,0,4,,0,0
pay_628798481973,USR_734976,2556ff6d84d7bb03,63b55dabba26272a,,521452,4.4,COD,3100.35,Low (Groceries),100.9,1,4,,0,0
pay_583571240431,USR_655701,a91ed7d574eb6171,3905ffa8d6732dea,,292072,3.9,COD,4273.69,Medium (Electronics),113.0,0,4,,0,0
pay_220560928093,USR_255298,87747f9ac92760de,1e5f014238f17215,,476031,3.2,COD,3492.12,Low (Groceries),60.1,0,0,,0,0
pay_146088728388,USR_108249,306971b1f905748a,ab1b857141bdfc44,7ac0232707d08c93,789383,4.3,UPI,2969.72,High (Apparel),86.4,1,4,,0,0
pay_246339066458,USR_780360,15dc1841232e3e23,23a45ec19eda72c7,1182ec93b2104ac5,999173,4.4,UPI,3106.32,Medium (Electronics),200.3,0,3,,0,0
pay_245157495464,USR_150755,b20370b4bdeea224,617ccc9f5d46ce2c,af4c8347519ad00e,519662,2.8,UPI,2317.67,Low (Groceries),37.0,0,2,,0,0
pay_549868699334,USR_735962,552629fb664ba987,1abc544dbca17ba1,8669106150ae7e30,791231,4.6,UPI,2166.43,High (Apparel),9.3,1,31,,0,0
pay_488943759260,USR_236845,354e9d8e65b802e8,f01d6d5b42bbdee2,c6ab32f9d34fe656,071678,4.9,UPI,3429.59,High (Apparel),111.0,0,2,,0,0
pay_700028290756,USR_908530,e2b17d5629b1cfe4,d526e5fa5a58183f,d7d6c8a0f3587481,872235,4.3,UPI,768.54,Medium (Electronics),277.7,0,1,,0,0
pay_78409891881,USR_99907,d2ec8324db02a801,584dfd503f56d73e,,990048,3.6,CARD,3869.93,Low (Groceries),57.5,0,3,,0,0
pay_821326746363,USR_405909,7d0f9197bf0afbe2,1ad5ded2ea55d7db,,398335,4.5,COD,301.9,Low (Groceries),251.5,0,1,,0,0
pay_415124374521,USR_383041,7c510cfdc86caa77,3927c5b98df8c927,,865577,2.8,COD,2082.05,Medium (Electronics),238.6,1,4,,0,0
pay_475494823133,USR_697317,4503b226aae2db94,3941b5ca4983ff2c,,417060,2.9,COD,4212.25,High (Apparel),296.5,0,4,,0,0
pay_950968245383,USR_130972,99587e219aedb796,ff2489fca24d5134,1571700a9a10268c,315306,4.3,UPI,270.5,Medium (Electronics),138.4,0,3,,0,0
pay_436495674268,USR_110580,52b6e07358d820ba,56c36e15d89001e8,,948292,4.0,COD,687.61,Low (Groceries),279.2,1,3,,0,0
pay_62982468730,USR_524440,5deb6f52847f9888,8cdfd47f192b2b64,4ecc70d01e9a29c4,731608,1.3,COD,5786.07,High (Apparel),8.7,1,1,RING_028,0,1
pay_421519043142,USR_791611,98f878c8e838e518,3f828688eab6a40c,b288e2a4b996e181,041054,3.1,UPI,3024.62,High (Apparel),42.3,1,3,,0,0
pay_630867634107,USR_43108,902b1772b4129086,fed273ce5371e3e2,7c6ad60c17da7805,410246,4.7,UPI,4752.45,High (Apparel),166.4,0,4,,0,0
pay_822434906893,USR_193628,6e293244cc64b41d,ed356034e3c665c3,,727552,4.0,CARD,2546.92,Medium (Electronics),62.8,1,7,,0,0
pay_949702878589,USR_154855,f7eae291cf72d941,c5d4f919ebc4710f,3d54269e6ef0ba51,887065,3.2,UPI,451.77,Low (Groceries),206.8,1,6,,0,0
pay_571755569659,USR_31932,797fc8a050c93cd8,fa1fa10d50c872cc,b107f637816c3e45,884660,4.9,UPI,3608.88,High (Apparel),66.7,0,3,,0,0
pay_186274455107,USR_317885,554da1de7c96ffb9,abccccba57c7bf36,,785547,4.3,CARD,598.11,Medium (Electronics),35.1,1,6,,0,0
pay_421531835866,USR_847140,58fd1520203cb624,9dd9204faeb3c09f,e765aeb91e033730,299118,3.1,UPI,4568.86,Low (Groceries),291.5,1,3,,0,0
pay_855777229573,USR_299466,5d36c58ee49c76d8,a49766d1d2dc41f1,,739211,4.0,COD,793.46,High (Apparel),263.1,1,3,,0,0
pay_26301464247,USR_504923,db9c0116a919879a,98ec8a38ba197a8d,,910057,4.5,COD,959.25,High (Apparel),169.4,1,4,,1,0
pay_268516823788,USR_137015,912a564549b717e7,6932c295cf3af448,,608320,4.9,COD,2575.58,Medium (Electronics),147.1,0,4,,0,0
pay_339073035278,USR_461218,92c6439c0e0e713d,cb0a36dcc441a199,,903505,3.0,CARD,5145.96,High (Apparel),12.3,1,35,,0,0
pay_524859437239,USR_670426,11349c614b745dd5,63a89b577bfd58d1,,225081,3.4,COD,4494.92,Low (Groceries),279.4,1,2,,0,0
pay_596413332113,USR_694536,2ff5ddb0cb3a45ba,19bcbddc63cd0db6,,758085,4.6,CARD,4667.58,Medium (Electronics),74.6,1,4,,0,0
pay_988085086433,USR_281450,1487d5448602ce52,a2368c426077ff8d,7beb2950754b79ba,508370,4.0,UPI,4070.9,Low (Groceries),273.9,0,4,,0,0
pay_18073227119,USR_747573,2416bce0ecc254c6,20cd93fd705a6609,b50453b425e66337,431055,2.9,UPI,4980.26,Low (Groceries),117.1,1,4,,0,0
pay_829745354142,USR_720648,f19f361b7ea430f0,d6dd5fae81b4af77,97575361b77ac911,939589,4.5,UPI,1825.16,Low (Groceries),205.1,1,3,,0,0
pay_911892570555,USR_320691,6690af14ef170651,c1436f60c01d5c5b,,263475,4.4,COD,3503.24,High (Apparel),284.3,1,1,,0,0
pay_224178681125,USR_714622,ccf448bea89af443,43462f47c24a86b1,7d00d45711ba2550,986240,4.6,UPI,3543.49,Medium (Electronics),181.7,1,4,,0,0
pay_41533347414,USR_228484,1cf008b54bfc8bbe,7dd6b5c1e3d152ea,,928210,3.0,COD,1000.43,Low (Groceries),199.4,0,4,,0,0
pay_489809291041,USR_642812,41e1fdafad807729,a6038779a41300ec,c048642d27dbef0b,744117,4.5,UPI,1133.26,Medium (Electronics),139.8,0,5,,0,0
pay_59332214598,USR_313216,151fc7e6e9680de2,676b713059eeb1c9,1b921d02243d275f,099126,4.2,UPI,1911.79,Low (Groceries),237.9,0,2,,0,0
pay_805441430531,USR_296772,41495e52b9ea6303,58db41e778a395c5,,008110,5.0,COD,3777.49,High (Apparel),292.6,0,4,,0,0
pay_170524094226,USR_38585,27fb867692bdea19,b2bb3193ee69bbca,,221455,3.1,COD,1157.42,Low (Groceries),145.0,0,5,,0,0
pay_619626231616,USR_418492,0cfa08a9cbc7928e,14af2fd2dccaed08,d11788c24996cad8,517702,3.1,UPI,4404.91,High (Apparel),247.4,0,0,,0,0
pay_282806937733,USR_344944,e550a6c7e0adaadd,1882f9d6fe5bf66b,2ab1688418da3c9e,086207,4.2,UPI,461.06,Medium (Electronics),231.3,0,6,,0,0
pay_404821869975,USR_239822,dcc99ae0c5766736,0bcc19d8d7a8bb49,a94f6a501ab08a2d,617882,4.1,UPI,3300.65,High (Apparel),252.4,0,4,,0,0
pay_542407624096,USR_980093,f991d5feb6de6454,f438865b4c1aa34d,,751310,2.5,COD,2258.01,Low (Groceries),39.4,1,8,,0,0
pay_834212586146,USR_169658,90c97625ee94be9e,41ded90509aa571a,,294846,3.4,COD,4569.12,Low (Groceries),242.7,0,3,,1,0
pay_726243207371,USR_222409,815c5b7d8bd45d2d,963dd051f889436c,,293183,3.6,COD,527.6,Low (Groceries),277.2,1,6,,0,0
pay_469812527849,USR_423444,26c0673795183ab5,5e7a04fb579f29b7,,286338,3.6,COD,419.19,Low (Groceries),57.4,0,4,,0,0
pay_55742986962,USR_290453,f4679c45b126a298,5d2cad24e5c1debb,,752135,3.1,COD,340.61,Low (Groceries),157.6,1,6,,0,0
pay_660225054870,USR_420419,2f3d9697d52ebc32,1782e1c997a8940b,,585615,2.5,COD,2387.39,Medium (Electronics),77.0,0,4,,0,0
pay_633295147281,USR_218329,53b1f10124e8a2ca,6bc588b94da6c0be,,527470,4.5,COD,3837.87,Low (Groceries),297.9,1,5,,0,0
pay_201545195817,USR_442848,2838fcd6259f559b,b6f4c15caa529a1e,,550193,3.8,COD,550.03,Low (Groceries),290.1,0,5,,0,0
pay_165712703112,USR_89199,14f1c0c4ddfbb9be,503fdcb9360dd001,,301075,3.4,COD,1373.1,Medium (Electronics),237.3,0,3,,1,0
pay_226974987255,USR_617685,31544fe611431bcb,3e88c0df3e0dd731,5d966fd7af94783c,762314,4.8,UPI,3251.21,High (Apparel),36.8,0,3,,0,0
pay_992396730936,USR_400538,8164b5edd44368de,edc16655e5bc86dd,d2eb24acca39fb23,174779,4.3,UPI,3255.49,High (Apparel),185.9,1,2,,0,0
pay_457165098695,USR_286436,6e6fb10a6cbc3c2a,a9ee662f0b50c03b,c326c1a8dbda063b,036900,3.2,UPI,2395.67,Low (Groceries),158.7,0,6,,0,0
pay_517300607624,USR_42850,d4fa251aaf679d29,f9bdba823e52a86f,ee9693661b5ab7d4,087978,4.0,UPI,4461.36,High (Apparel),15.6,1,27,,0,0
pay_823185082275,USR_868496,daf20c69bf5aba9b,a65bfe2283b1b032,af7eaebd874ac6ee,071297,4.8,UPI,3737.32,High (Apparel),159.1,0,4,,0,0
pay_116439713521,USR_431706,56397c2fc0117e52,a954b7340205e01b,4111f99c526f363c,498965,3.1,UPI,1167.15,Medium (Electronics),204.2,0,3,,0,0
pay_169208734343,USR_173235,799e97b4c84a0f10,f1db386975ee244c,d3365c4776c7d293,071333,3.8,UPI,734.42,Low (Groceries),124.7,0,4,,0,0
pay_404857249688,USR_170373,769b780a4332f562,57e7eb7e07384710,,633287,3.9,COD,3886.36,High (Apparel),206.2,0,5,,0,0
pay_944408757816,USR_254868,e8d54c83bc6a2f9f,a219efb4be07b023,4b9728195e96eca7,864214,1.1,COD,6154.07,High (Apparel),19.9,1,1,RING_020,1,1
pay_640874166198,USR_136933,af10d1d4d45a6148,094d5a029f5c2927,25a5bd025cef3c3f,043979,4.0,UPI,1570.51,High (Apparel),118.7,1,4,,0,0
pay_115607906382,USR_803058,13374bad17c36f72,d15800413e5bc38c,,514928,4.5,CARD,3901.24,Low (Groceries),160.0,0,2,,0,0
pay_489507898713,USR_557276,4614d3fef4f42767,193250037d97b8f9,dc31bb7a95e90e3c,059251,4.8,UPI,833.23,Low (Groceries),294.5,0,7,,0,0
pay_202313328158,USR_218089,b0c9a91d697d3dcf,c880a4e59b2fbe28,,662697,4.4,COD,4323.88,High (Apparel),101.6,0,4,,0,0
pay_90889736379,USR_97229,9e0ad57888577150,3afd1d6225f5b2b5,1ee4aae505ec93fa,682207,4.3,UPI,1680.81,High (Apparel),20.4,1,25,,0,0
pay_202344920066,USR_860092,6bd85c77eabeade9,d8bdf0ee48ebdee7,,108803,4.1,COD,1558.36,Low (Groceries),49.9,0,2,,1,0
pay_883457708596,USR_285151,a7656a486905fb33,03570be899036d11,185186bab2f13c7d,350557,4.9,UPI,2922.39,High (Apparel),201.3,1,3,,0,0
pay_893590974339,USR_611710,afb0bc183fe6c26b,9239846d3bb30ae2,,503735,2.7,COD,4616.44,Low (Groceries),193.7,0,2,,0,0
pay_45020473562,USR_973302,46c5e89a817d3c9e,22e9aa5122274242,,609456,3.5,COD,4863.0,Low (Groceries),256.8,0,3,,0,0
pay_308174793330,USR_749989,dc4f181aaaa1a22b,03c5a697bc9aec2f,,344782,3.0,CARD,4952.31,High (Apparel),168.1,0,4,,0,0
pay_896182760512,USR_751103,5f05a09fad0f0a3c,fb65fb33a6546724,,649571,3.3,COD,3239.29,High (Apparel),64.1,0,2,,0,0
pay_334979195610,USR_152645,13d698d419753b5e,baf174f6df3a51ea,,466821,4.6,COD,4789.76,Low (Groceries),104.9,1,1,,0,0
pay_892763621490,USR_648727,ae120d55ccc8f1b4,b77acc9c24ac5e70,,242237,3.5,CARD,2947.77,Medium (Electronics),126.7,1,5,,0,0
pay_904932182913,USR_818317,82ab191b81f67514,c39ad98a3dfebb8f,7cd6502b9487a793,807410,3.1,UPI,4184.42,High (Apparel),22.9,1,37,,0,0
pay_637020721677,USR_441096,b51f51f0d975576f,7f141e8b391581d2,a1c3b4db6102201d,653873,4.6,UPI,4019.82,High (Apparel),12.7,1,33,,0,0
pay_146073991659,USR_483764,d9fdd882c6204d60,4a78c9a8d153097a,,999891,4.3,COD,3048.71,Low (Groceries),242.2,0,3,,0,0
pay_129282436930,USR_522937,c4d4fc79157ea157,f0efc8946f8b7eb7,59b5bd370d641d3a,241893,4.8,UPI,1478.61,Medium (Electronics),138.7,1,2,,0,0
pay_365512909675,USR_198807,d43d0bc9e0e8350e,85d7cb1ccf3ddcd8,,674817,3.0,COD,4631.03,Medium (Electronics),285.1,0,6,,0,0
pay_129948973930,USR_255664,e154cf1fda5a49f5,fb2822a16b87b914,,803240,2.5,COD,2156.61,High (Apparel),67.3,0,6,,1,0
pay_800820024102,USR_216260,bc8b2acf1ab254e2,750bcb14c0175c64,,111757,4.1,CARD,1255.9,Low (Groceries),148.6,0,4,,0,0
pay_409429976713,USR_386917,d228b9cb94324ded,1d6761f80428fc0d,,220369,4.0,COD,1428.75,Medium (Electronics),122.0,0,5,,0,0
pay_749663528987,USR_585584,d5b9cc0b9735483e,70b725eef36b5163,,406505,3.0,COD,650.99,High (Apparel),125.5,0,4,,0,0
pay_705745556492,USR_332389,319b4e47d538af3b,e6e73ee62da7518a,5cb6c14b6a181d37,619434,4.7,UPI,2655.18,High (Apparel),187.9,0,6,,0,0
pay_341881158100,USR_368727,9fb4c0d3ba5b60a6,bc86058da51100d1,4ad3c791ed14297b,493689,3.2,UPI,730.28,Medium (Electronics),110.0,0,3,,0,0
pay_194280571775,USR_616200,d5d521370d2a0961,6364ce42c9c3eb02,b8e3a30d53c7b27a,976873,4.7,UPI,3673.01,High (Apparel),200.4,0,3,,0,0
pay_109270890282,USR_125620,ebd7e118dbb13d6e,4941ace215da4c34,946997cc3ce219f1,515282,1.7,COD,7393.59,High (Apparel),6.2,1,4,RING_023,1,1
pay_546762199563,USR_555302,1fab2992754726f4,3c58412d54b3fecd,53160499cbd5c23d,821191,3.5,UPI,1523.15,Medium (Electronics),12.9,1,37,,0,0
pay_415155084441,USR_257296,e2a50c1af260d350,11f68f76e0c46c42,,537285,3.3,COD,2507.19,Medium (Electronics),51.6,0,3,,0,0
pay_248486405397,USR_378267,5637cd3afbe8ce16,b634ad5825346025,5ee333a47210b61a,254675,3.4,UPI,284.53,Low (Groceries),50.8,0,4,,0,0
pay_762209705821,USR_262781,230ec09ec9b1c282,0e13d45444d04ac9,,946577,4.5,COD,476.96,Low (Groceries),121.7,0,3,,0,0
pay_628273346657,USR_84657,80a8cd08d2a2df56,5425e1831cac2dcc,be8889e6874eddc6,016636,3.4,UPI,4295.28,High (Apparel),254.4,0,4,,0,0
pay_517608691425,USR_925646,c653c6a51fdfcc67,f5f109042d9133bc,,924678,2.6,COD,2532.31,High (Apparel),299.9,0,1,,0,0
pay_845040670338,USR_286599,db76b359c7164030,98638286d9a6a350,,733220,3.0,COD,3036.46,Low (Groceries),148.0,1,1,,0,0
pay_737468711624,USR_670386,bc4f9d2c50174fa3,1061207fb509b33d,9d8540903acb2c2c,273978,4.7,UPI,4820.92,High (Apparel),262.7,0,4,,0,0
pay_771005106205,USR_363959,b4df52cea723256d,d1d107cf04477a6b,69cde9aa41e5f245,847514,4.3,UPI,3664.24,Low (Groceries),122.8,0,3,,0,0
pay_761323848221,USR_582296,bc9daec0d68ed06b,93821228268350e5,,373714,3.4,COD,2429.47,Medium (Electronics),266.9,1,4,,1,0
pay_921352652804,USR_146084,135b8904025b26bd,3a67216b9247c3c3,8c187939312a037b,193375,2.8,UPI,614.71,High (Apparel),135.1,0,2,,0,0
pay_485554446698,USR_136455,665dd10395b504e1,106dce9892d63ce5,,728285,4.4,COD,1829.12,Medium (Electronics),270.6,1,4,,0,0
pay_939900723757,USR_671511,97b785d5d69fc917,616f3eb39ffe5830,21148c4741a80f4e,132031,3.8,UPI,949.96,Low (Groceries),131.7,0,6,,0,0
pay_922999971553,USR_655197,548d22fb89198db0,3520efee76aca8db,86cd0e6e67a72c7d,914416,3.0,UPI,789.87,Low (Groceries),121.2,0,6,,0,0
pay_192390499755,USR_503231,c9bf59a2f0a33aa1,59d48f27bb01e7d1,,515217,3.3,COD,870.26,High (Apparel),144.3,0,0,,1,0
pay_664180494504,USR_642388,ed3b788329442517,ef91244f5448dc96,99efa23147e5afa9,609562,4.7,UPI,3248.62,Medium (Electronics),286.1,1,2,,0,0
pay_491210847538,USR_225444,7d227eecebeae42f,a68da6903b7dfa0d,,990265,4.6,CARD,4001.78,Low (Groceries),219.9,0,8,,0,0
pay_13522692301,USR_931637,cf14c65f0f24ee3c,3825dfe19388768e,5f9c6d6b63ba3f4b,397561,4.9,UPI,2627.76,High (Apparel),236.5,0,4,,0,0
pay_656736338134,USR_406032,6231a1f07c451639,4986d919d23b1447,b0bb9331b3dbfc2f,206214,3.4,UPI,4235.56,Low (Groceries),161.6,0,4,,0,0
pay_699416707209,USR_173151,60ec98c27c63b310,2ab1f0453356c17c,,833555,2.8,COD,4330.99,Low (Groceries),96.9,0,2,,0,0
pay_461826923220,USR_169930,ddb33e466c1d78bc,9697afcd56d97187,,581814,4.0,CARD,4501.86,High (Apparel),195.5,0,6,,0,0
pay_903197304013,USR_32487,948de637fe080ee2,e487c646ef62e119,,841370,4.9,COD,2590.3,Low (Groceries),272.5,1,7,,0,0
pay_37365956926,USR_613624,b30f9d2a5906be88,f52c8218356e9bef,,005407,3.1,COD,484.35,High (Apparel),44.2,0,4,,0,0
pay_59199325277,USR_292883,35ab26de71b0566d,b6b4654302aa4887,,321596,3.2,CARD,595.6,High (Apparel),203.3,0,2,,0,0
pay_46190284285,USR_70332,b719298db6255ef2,35d25766b4b75b86,c50e6a44eab26764,878599,2.9,UPI,3666.35,Medium (Electronics),255.7,0,3,,0,0
pay_683550657626,USR_433347,74fd0aac13016834,6520482942c927de,,954717,3.1,COD,1779.4,High (Apparel),99.0,0,4,,1,0
pay_973327082791,USR_464946,64d4e64538e2b700,9b5c08d45e8fac89,,403743,4.3,CARD,5725.06,High (Apparel),9.6,1,38,,0,0
pay_385060873828,USR_265137,2ede91b12544debc,4dac527a82f99c38,,525432,4.0,CARD,4822.36,Low (Groceries),63.3,1,6,,0,0
pay_868284563416,USR_210324,f892feb4842e184d,bc56dd4ee2c6eea4,,144920,2.8,COD,4361.8,Medium (Electronics),199.7,0,3,,0,0
pay_356655699394,USR_703474,4ada7c4d1ca42aee,e3e5c502ba278eb7,,157202,3.6,CARD,2981.16,Medium (Electronics),144.3,0,10,,0,0
pay_58150901189,USR_950672,c3c7eea2c0b54a1d,ca44cf8c04e00740,,968527,4.4,COD,2162.21,Low (Groceries),51.5,0,5,,0,0
pay_955438294156,USR_592194,9c0f95743e0b9f1f,4b48bfbc0785c191,,522059,4.8,COD,2226.62,Low (Groceries),240.3,0,3,,0,0
pay_183848927999,USR_13214,c8f4cb3579641ce1,0310d8f61743ab78,,019062,3.9,CARD,623.13,Low (Groceries),63.6,1,2,,0,0
pay_677577238722,USR_571891,fc152ba1c98f81a4,f832e51f8e3ea30c,36aae65ed0236aea,177679,4.5,UPI,3734.01,Low (Groceries),260.9,0,8,,0,0
pay_486383991252,USR_864159,3445cf81c19ba6fe,f33b56d6497472e9,,451266,3.8,COD,3778.47,Medium (Electronics),98.5,0,3,,0,0
pay_540213300305,USR_520389,7a9815ba4b6a0bfd,e062fd187608c981,0054d8c883b9a79f,978719,4.4,UPI,211.93,Low (Groceries),79.3,0,2,,0,0
pay_467950968986,USR_14661,da4430f1216b7a3d,025af192216d67ae,,521525,3.6,COD,4824.45,High (Apparel),57.4,0,5,,1,0
pay_651469963681,USR_416357,5d81d71469588121,a6bbaa63506a4fc2,,558537,4.4,COD,2997.82,Medium (Electronics),223.6,0,3,,0,0
pay_511714508324,USR_284779,6aa0ea0ebd2e23b2,436e8e96c574f4cf,,561363,4.1,CARD,3253.16,High (Apparel),221.7,0,3,,0,0
pay_609666713418,USR_662466,2446323929a32263,908796bd66e9ce35,589786c28a07491e,363792,4.1,UPI,4664.39,Medium (Electronics),277.0,0,8,,0,0
pay_366614170822,USR_839407,6677c36a56f3ebee,d3ab14cf2423a6b3,,145747,4.0,COD,4524.61,Low (Groceries),55.4,1,4,,0,0
pay_568457815222,USR_988150,1648124cdeeeb4bf,9640d0617bf1001d,9236f8c64bac1aa3,116880,3.4,UPI,202.59,Low (Groceries),144.0,1,5,,0,0
pay_136701085117,USR_944542,bb9092b7a42fd988,0d5477d952d947ac,,149975,4.1,COD,2302.83,Medium (Electronics),199.8,0,3,,0,0
pay_175378040946,USR_844796,0d088f104689c1f7,031e2727f7934223,,487864,2.6,COD,3686.53,Medium (Electronics),172.9,0,6,,1,0
pay_554538939229,USR_326905,a3ec09c813f3eb1f,6a296384b52d664c,2abbbb20cbf52069,440121,2.6,UPI,728.92,High (Apparel),224.9,0,3,,0,0
pay_356165240256,USR_431140,aaae45c87f34c881,896ddc5206b84966,,054678,4.9,COD,1284.34,High (Apparel),220.4,0,2,,1,0
pay_947048869844,USR_972473,0c6ce333132f55c4,16b42bf1f595a3f1,,158901,3.3,CARD,2589.09,High (Apparel),256.6,0,4,,0,0
pay_877398001214,USR_385234,76e5e1b12fe733c9,4ee2b3c693e127c8,1201bdd009e35634,884993,2.7,UPI,3235.58,High (Apparel),90.4,0,2,,0,0
pay_388393885604,USR_99903,e2f08c795a6659f2,b9de88009f827b84,,640858,3.6,COD,2506.55,Low (Groceries),251.6,0,6,,0,0
pay_535783730445,USR_109394,cd62c3cde4a9259a,9c8b2e5e62bf2d9b,,392609,4.8,COD,4150.75,Medium (Electronics),117.6,0,6,,0,0
pay_996485268238,USR_649733,2398526e396801c6,3c74f50449b2a59e,20a029f0966db9b5,769850,3.3,UPI,2869.46,High (Apparel),45.5,0,6,,0,0
pay_945060398695,USR_72448,732784e12053d048,0c93079741d11140,3b48346ddbef748e,299321,2.5,UPI,4451.3,Medium (Electronics),34.2,0,5,,0,0
pay_125459818205,USR_706505,40747daf144913dd,61b6006f82f853a6,,394684,4.9,COD,339.9,Low (Groceries),87.0,1,0,,1,0
pay_74345574044,USR_855427,16912fba2797904b,eb714c6479259128,,539040,4.9,COD,4804.6,Low (Groceries),283.0,1,3,,0,0
pay_499440110693,USR_925120,38ac38616960fdb0,35c127fc5498eb1a,,161724,3.9,COD,3980.95,Medium (Electronics),118.0,1,1,,0,0
pay_961221336643,USR_729184,aa418528c6fa4db5,78ca84cf5e4efdba,,424129,4.1,COD,1114.65,Medium (Electronics),291.2,1,5,,1,0
pay_20409188753,USR_493939,37e9194c1b0f3f7a,9263f76c87d88db0,,067415,4.1,COD,1983.99,Medium (Electronics),183.2,0,6,,1,0
pay_711924715227,USR_968126,f6bdf1ad718f40dd,33bab99a5251532e,,890224,3.3,COD,4853.94,Low (Groceries),142.9,0,5,,0,0
pay_735402979415,USR_746691,f311d27d9e31fa81,eb9f0f1e5889a1fc,8d26ef40dd0a3678,321399,4.7,UPI,4275.56,Low (Groceries),68.4,1,3,,0,0
pay_240862944562,USR_407418,f7ff0c7859c297f5,9db61fb468ba076e,e19accc3a4c6e1fe,982112,3.4,UPI,2902.9,Low (Groceries),271.3,1,4,,1,0
pay_733230355718,USR_552624,7cb4b01a5b94d8db,3e7672332b72e7f7,c947b3b57df73a5c,205690,4.0,UPI,1887.46,Low (Groceries),96.7,0,3,,0,0
pay_361995648794,USR_834891,46075386675aea26,891f2cf831a02bfd,c7932b17897a91a5,324362,3.0,UPI,4146.3,Low (Groceries),56.9,0,4,,0,0
pay_310645873362,USR_551731,228c6d99f4d170bf,e0d943e0f0e0975d,,480880,2.5,COD,4141.16,High (Apparel),97.4,0,9,,1,0
pay_279782191115,USR_77323,7a10e4c1db287a0f,8c84255485c50715,,509203,3.2,COD,3479.61,High (Apparel),208.6,0,1,,0,0
